id_cliente;genero;casado;edad;graduado;profesion;experiencia_laboral;clasificacion_gasto;integrantes_familia;categoria_cliente;grupo_segmentacion
467554;Mujer;0;28;1;Personal de salud;1;1;3;Cat_6;D
463502;Hombre;1;40;1;Ejecutivo;0;3;4;Cat_6;A
466651;Hombre;0;40;0;Entertainment;5;1;1;Cat_3;A
466885;Hombre;1;42;0;Ejecutivo;1;2;4;Cat_6;B
467439;Hombre;1;37;1;Entertainment;1;1;4;Cat_6;A
461749;Mujer;0;22;0;Personal de salud;0;1;5;Cat_6;D
467134;Mujer;1;33;0;Personal de salud;0;1;5;Cat_5;D
462753;Hombre;1;28;0;Ejecutivo;0;2;3;Cat_6;D
462259;Hombre;1;51;1;Artista;0;1;2;Cat_6;B
463537;Mujer;0;32;1;Personal de salud;1;1;3;Cat_6;D
463217;Mujer;1;33;1;Personal de salud;2;3;1;Cat_5;A
463689;Mujer;1;40;1;Doctor;1;1;0;Cat_6;B
466380;Hombre;1;36;1;Entertainment;5;1;2;Cat_6;A
463101;Mujer;0;27;0;Constructor;8;1;1;Cat_6;D
466366;Hombre;0;18;0;Personal de salud;0;1;3;Cat_2;D
463864;Hombre;1;81;0;Ejecutivo;0;3;2;Cat_6;B
465716;Mujer;0;59;1;Artista;0;1;2;Cat_6;C
463014;Hombre;1;53;1;Ejecutivo;0;3;3;Cat_6;B
459808;Hombre;1;38;0;Doctor;0;2;4;Cat_6;B
462443;Hombre;0;20;0;Personal de salud;1;1;2;Cat_4;D
460453;Mujer;0;40;1;Doctor;7;1;1;Cat_6;A
466485;Hombre;1;37;1;Ejecutivo;9;3;2;Cat_3;A
467445;Hombre;1;31;0;Doctor;8;1;2;Cat_2;A
459448;Hombre;1;40;1;Ejecutivo;0;3;3;Cat_6;C
463500;Hombre;1;35;1;Ejecutivo;0;3;4;Cat_6;A
461507;Hombre;1;35;1;Entertainment;0;1;2;Cat_6;D
465918;Mujer;0;39;1;Artista;5;1;3;Cat_6;B
467533;Hombre;1;79;1;Abogado;2;1;1;Cat_6;D
467029;Hombre;1;42;1;Artista;8;2;2;Cat_6;C
465749;Hombre;1;42;0;Ingeniero;1;2;3;Cat_6;C
460768;Mujer;0;32;0;Ingeniero;9;1;4;Cat_5;A
460146;Mujer;1;52;1;Ingeniero;1;2;3;Cat_3;A
464998;Hombre;1;59;1;Artista;1;3;2;Cat_6;C
467715;Hombre;1;51;1;Ejecutivo;4;3;3;Cat_6;C
462201;Mujer;0;32;1;Personal de salud;0;1;1;Cat_4;D
467454;Hombre;1;49;1;Artista;1;1;1;Cat_6;A
460645;Mujer;0;40;0;Doctor;1;1;2;Cat_3;C
465129;Mujer;0;61;1;Entertainment;3;1;1;Cat_6;A
464264;Mujer;1;86;0;Abogado;8;3;2;Cat_6;B
465913;Mujer;1;29;1;Artista;10;1;2;Cat_6;B
461068;Hombre;0;46;0;Marketing;1;1;4;Cat_3;D
466689;Hombre;0;28;1;Artista;8;1;3;Cat_6;C
460071;Mujer;0;53;1;Ingeniero;1;1;1;Cat_6;A
459817;Mujer;1;65;0;Marketing;0;1;0;Cat_6;D
460477;Hombre;0;32;0;Entertainment;0;1;6;Cat_3;D
467766;Mujer;0;31;0;Personal de salud;6;1;3;Cat_6;C
460008;Hombre;0;25;0;Doctor;9;1;4;Cat_6;A
463775;Mujer;0;33;0;Ingeniero;0;1;3;Cat_6;C
461820;Mujer;1;38;1;Doctor;0;2;2;Cat_6;C
459226;Mujer;1;43;1;Artista;0;2;2;Cat_1;C
460961;Hombre;0;20;0;Personal de salud;1;1;2;Cat_3;D
463503;Hombre;1;33;1;Entertainment;1;1;2;Cat_7;A
466365;Mujer;1;50;0;Artista;0;2;3;Cat_2;C
462632;Mujer;1;37;0;Ingeniero;0;2;4;Cat_4;A
460404;Hombre;1;38;1;Artista;5;1;7;Cat_6;A
460492;Mujer;0;43;0;Marketing;10;1;0;Cat_3;D
461571;Hombre;0;27;0;Personal de salud;1;1;4;Cat_6;C
467624;Hombre;1;35;0;Entertainment;0;2;5;Cat_6;D
463880;Mujer;1;36;0;Ingeniero;0;1;3;Cat_2;B
462846;Mujer;0;20;0;Marketing;7;1;2;Cat_6;D
459233;Mujer;1;53;1;Marketing;6;1;1;Cat_6;D
464751;Hombre;1;36;0;Doctor;0;1;1;Cat_4;A
465939;Mujer;0;32;1;Ingeniero;0;1;2;Cat_6;D
467118;Hombre;1;55;1;Entertainment;1;2;3;Cat_7;B
463815;Hombre;1;37;1;Entertainment;0;2;2;Cat_6;C
460871;Mujer;0;27;1;Personal de salud;0;1;0;Cat_6;D
459127;Hombre;0;43;1;Personal de salud;1;1;7;Cat_6;D
460675;Mujer;0;32;1;Ingeniero;0;1;0;Cat_3;D
460165;Mujer;0;40;1;Entertainment;0;1;1;Cat_3;A
461678;Mujer;1;87;0;Abogado;1;1;1;Cat_6;A
465096;Hombre;1;86;0;Abogado;13;1;1;Cat_6;A
464522;Mujer;0;42;1;Ingeniero;11;1;1;Cat_6;D
460886;Hombre;0;37;1;Artista;0;1;1;Cat_6;B
462302;Mujer;0;25;0;Doctor;0;1;7;Cat_6;D
462184;Hombre;0;19;0;Doctor;0;1;4;Cat_6;D
462956;Hombre;1;42;0;Artista;7;2;5;Cat_6;B
466422;Hombre;1;33;0;Doctor;0;1;4;Cat_4;D
465324;Hombre;1;41;1;Artista;8;1;2;Cat_6;B
460668;Mujer;0;27;1;Doctor;0;1;2;Cat_3;D
466275;Hombre;1;84;0;Abogado;0;1;0;Cat_6;D
467257;Hombre;0;22;0;Personal de salud;10;1;4;Cat_6;D
460254;Mujer;0;32;1;Artista;1;1;2;Cat_6;B
463158;Hombre;1;83;1;Ejecutivo;0;3;3;Cat_6;B
467866;Hombre;1;50;1;Artista;1;2;3;Cat_6;C
461685;Mujer;0;30;1;Personal de salud;4;1;4;Cat_6;D
467875;Mujer;0;23;0;Personal de salud;0;1;4;Cat_6;D
460208;Hombre;0;27;0;Artista;9;1;8;Cat_6;D
462151;Mujer;0;35;1;Artista;8;1;1;Cat_6;B
462853;Hombre;0;23;0;Personal de salud;1;1;2;Cat_6;D
465239;Hombre;1;56;1;Artista;0;2;3;Cat_6;B
461624;Mujer;1;41;1;Artista;1;2;0;Cat_2;B
467508;Mujer;0;25;0;Doctor;1;1;3;Cat_6;B
467318;Hombre;1;41;1;Doctor;0;1;2;Cat_6;C
466867;Mujer;0;27;0;Constructor;14;1;1;Cat_6;D
467738;Hombre;1;43;1;Doctor;3;2;2;Cat_6;B
465590;Hombre;1;40;1;Artista;1;2;5;Cat_6;A
464980;Mujer;0;60;0;Ingeniero;1;3;2;Cat_4;B
459805;Mujer;1;45;0;Artista;4;2;4;Cat_6;B
465013;Mujer;1;82;0;Abogado;0;3;2;Cat_6;C
459240;Mujer;0;28;1;Artista;1;1;1;Cat_6;A
462344;Mujer;1;63;1;Artista;0;3;4;Cat_6;C
460388;Mujer;0;35;1;Artista;13;1;2;Cat_6;B
464218;Mujer;1;89;0;Abogado;1;3;2;Cat_6;A
466589;Hombre;0;20;0;Personal de salud;0;1;4;Cat_6;D
467556;Mujer;0;40;1;Personal de salud;0;1;1;Cat_4;A
459887;Hombre;1;46;0;Artista;3;2;2;;C
465955;Hombre;0;25;1;Marketing;8;1;3;Cat_6;A
460033;Mujer;0;46;1;Entertainment;6;1;3;Cat_6;A
462928;Hombre;1;49;1;Artista;2;2;4;Cat_2;C
460889;Mujer;1;47;1;Artista;1;1;2;Cat_6;B
459669;Hombre;1;30;1;Artista;0;2;2;Cat_6;B
467849;Mujer;1;40;1;Doctor;0;1;1;Cat_2;A
466873;Hombre;1;39;1;Personal de salud;7;2;5;Cat_3;A
464837;Hombre;1;61;1;Artista;1;2;5;Cat_4;B
462581;Mujer;0;28;0;Ingeniero;1;1;4;Cat_4;A
466237;Hombre;0;18;0;Personal de salud;0;1;3;Cat_4;D
462707;Mujer;1;55;1;Artista;0;2;4;Cat_6;C
467060;Hombre;0;39;0;Ingeniero;5;1;2;Cat_6;D
464794;Mujer;1;47;0;Ingeniero;8;2;0;Cat_4;A
460281;Mujer;0;29;1;Doctor;10;1;5;Cat_6;D
460164;Hombre;1;66;0;Ingeniero;1;1;2;Cat_6;A
460431;Mujer;0;46;1;Ingeniero;1;1;1;Cat_6;D
466901;Mujer;1;52;1;Artista;0;2;3;Cat_7;C
463328;Mujer;0;23;0;Personal de salud;0;1;4;Cat_6;D
462246;Mujer;1;84;0;Abogado;1;3;2;Cat_6;B
462371;Mujer;0;27;0;Personal de salud;5;1;3;Cat_2;D
462022;Mujer;1;37;1;Artista;1;2;3;Cat_3;B
460662;Mujer;0;46;0;Constructor;9;1;1;Cat_6;D
464022;Mujer;0;22;0;Personal de salud;0;1;3;Cat_6;D
461819;Hombre;1;42;1;Artista;0;2;2;Cat_6;C
465735;Mujer;1;35;1;Artista;1;1;2;Cat_3;B
462804;Hombre;1;39;0;Ejecutivo;5;3;3;Cat_4;D
464138;Mujer;0;27;1;Personal de salud;0;1;4;Cat_6;B
464224;Hombre;1;65;0;Ingeniero;1;3;2;Cat_6;B
463289;Mujer;1;39;1;Artista;0;2;3;Cat_3;C
463223;Mujer;0;22;0;Entertainment;0;1;3;Cat_6;D
462038;Hombre;0;31;1;Artista;4;1;4;Cat_6;A
463341;Mujer;1;48;0;Ingeniero;1;2;6;Cat_3;A
463185;Mujer;1;58;1;Artista;1;2;2;Cat_6;C
459258;Mujer;1;74;1;Abogado;1;3;0;Cat_6;B
464379;Mujer;1;40;1;Ingeniero;12;2;3;Cat_6;B
464521;Hombre;0;26;0;Doctor;2;1;4;Cat_6;B
459575;Hombre;0;35;1;Artista;0;1;1;Cat_6;A
467732;Mujer;0;43;1;Personal de salud;8;1;1;;D
460003;Hombre;0;49;1;Doctor;5;1;1;Cat_6;D
462226;Hombre;1;26;0;Artista;7;1;4;Cat_4;A
461274;Mujer;1;74;1;Abogado;0;3;2;Cat_6;A
462992;Mujer;1;56;1;Ingeniero;0;3;3;Cat_3;B
466675;Mujer;1;49;1;Artista;2;2;2;Cat_6;C
461124;Hombre;0;19;0;Personal de salud;1;1;8;Cat_4;D
464638;Hombre;0;39;1;Artista;2;1;3;Cat_4;B
462374;Hombre;1;37;1;Ejecutivo;0;3;4;Cat_6;B
463526;Hombre;0;41;1;Doctor;0;1;1;Cat_6;A
462912;Mujer;0;26;1;Constructor;8;1;2;Cat_6;D
462604;Mujer;1;38;0;Doctor;1;2;3;Cat_4;A
460708;Hombre;1;35;1;Artista;0;1;3;Cat_6;C
467015;Hombre;1;49;1;Artista;0;2;2;Cat_6;C
464745;Hombre;0;60;0;Ingeniero;0;2;3;Cat_4;A
467245;Mujer;0;38;0;Doctor;0;1;1;Cat_6;C
464798;Hombre;1;52;0;Entertainment;0;2;5;Cat_4;B
463619;Hombre;1;70;0;Ejecutivo;1;3;2;Cat_6;A
467246;Hombre;0;21;0;Doctor;9;1;3;Cat_7;D
462969;Hombre;1;58;1;Artista;8;1;1;Cat_3;B
460959;Mujer;0;28;0;Artista;5;1;5;Cat_3;C
461911;Hombre;1;57;0;Ejecutivo;0;1;1;Cat_6;A
459882;Hombre;1;37;1;Artista;1;2;2;Cat_6;B
459632;Mujer;1;52;0;Marketing;1;3;3;Cat_4;D
462613;Mujer;1;35;0;Ingeniero;0;2;5;Cat_4;D
466455;Mujer;1;30;1;Doctor;4;1;2;Cat_6;D
462394;Hombre;1;35;1;Artista;0;2;2;Cat_6;C
462010;Mujer;0;31;1;Artista;14;1;3;Cat_2;A
461371;Hombre;1;37;1;Doctor;0;2;2;Cat_6;A
462376;Hombre;1;71;1;Ejecutivo;0;3;2;Cat_6;B
459845;Hombre;1;66;1;Personal de salud;0;1;1;Cat_4;D
462658;Mujer;1;25;1;Constructor;9;2;2;;A
462583;Hombre;0;26;1;Artista;0;1;4;Cat_4;D
459858;Mujer;0;31;0;Personal de salud;8;1;4;Cat_6;D
459091;Hombre;1;67;1;Artista;0;2;6;Cat_1;B
467135;Mujer;1;51;1;Artista;1;2;5;Cat_6;C
460413;Mujer;0;39;1;Artista;7;1;1;Cat_6;B
466206;Mujer;1;60;1;Artista;2;2;2;Cat_3;C
463192;Mujer;1;46;0;Entertainment;4;2;0;Cat_4;A
467382;Hombre;1;36;1;Doctor;9;2;2;Cat_6;C
466750;Mujer;0;18;0;Personal de salud;0;1;3;Cat_3;D
463801;Mujer;0;30;0;Ingeniero;0;1;1;Cat_6;A
467296;Mujer;1;69;1;Artista;0;2;2;Cat_3;C
460651;Hombre;0;32;0;Constructor;8;1;0;Cat_4;A
460296;Mujer;1;60;1;Artista;1;1;2;Cat_6;A
463524;Mujer;1;40;1;Artista;6;2;2;Cat_6;C
461775;Mujer;1;83;0;Abogado;0;3;2;Cat_6;B
465711;Hombre;1;51;1;Artista;0;2;0;Cat_6;C
462833;Hombre;1;33;0;Doctor;0;2;5;Cat_6;D
465506;Hombre;1;43;1;Entertainment;1;2;4;Cat_4;B
463366;Hombre;1;71;0;Abogado;0;1;5;Cat_3;D
464987;Hombre;1;50;1;Ejecutivo;1;3;5;Cat_6;B
459114;Hombre;1;57;1;Artista;1;2;2;Cat_6;C
467928;Hombre;1;35;1;Artista;2;2;2;Cat_6;C
462881;Mujer;1;66;1;Artista;0;3;3;Cat_6;B
466524;Mujer;1;46;1;Artista;0;1;1;Cat_3;B
463191;Hombre;0;26;0;Personal de salud;1;1;1;Cat_4;D
460861;Hombre;0;21;0;Personal de salud;1;1;3;Cat_3;D
465610;Mujer;0;42;1;Artista;8;1;2;Cat_6;C
460206;Mujer;1;40;1;Entertainment;1;1;2;Cat_6;B
462876;Hombre;0;27;0;Doctor;0;1;4;Cat_1;D
465333;Mujer;1;37;1;Artista;2;1;2;Cat_7;C
463121;Mujer;1;70;0;Abogado;0;3;0;Cat_6;A
460379;Hombre;0;35;1;Artista;9;1;3;Cat_6;A
462991;Hombre;0;28;1;Personal de salud;0;1;1;Cat_6;D
460307;Hombre;0;27;0;Entertainment;6;1;2;Cat_6;D
464383;Mujer;1;81;1;Abogado;1;1;1;Cat_6;C
467931;Hombre;0;25;1;Doctor;0;1;2;Cat_6;D
466594;Hombre;1;72;1;Ejecutivo;1;3;2;Cat_6;C
461200;Mujer;0;33;1;Doctor;0;1;5;Cat_6;C
465600;Hombre;1;40;1;Ingeniero;7;1;2;Cat_3;B
459688;Hombre;0;52;1;Artista;3;1;1;Cat_6;B
463549;Hombre;0;23;0;Personal de salud;0;1;4;Cat_6;D
466696;Mujer;1;48;1;Artista;2;2;4;Cat_6;C
462906;Mujer;0;31;0;Personal de salud;0;1;4;Cat_6;D
461527;Mujer;0;35;1;Artista;1;1;1;Cat_6;B
461354;Mujer;0;63;0;Entertainment;0;1;1;Cat_2;B
462483;Hombre;1;63;1;Desconocida;1;2;2;Cat_6;C
463938;Hombre;0;28;1;Ingeniero;1;1;2;Cat_4;B
461661;Mujer;1;37;1;Artista;7;2;2;Cat_2;C
463532;Mujer;1;67;1;Artista;9;1;3;Cat_6;B
465627;Mujer;0;37;1;Personal de salud;1;1;1;Cat_6;B
465242;Hombre;0;22;0;Personal de salud;7;1;4;Cat_3;D
465170;Mujer;1;46;1;Entertainment;4;1;3;Cat_6;C
467359;Hombre;1;41;1;Artista;6;2;2;Cat_6;C
460415;Mujer;0;59;1;Entertainment;1;1;2;Cat_6;A
465984;Hombre;0;23;0;Personal de salud;8;3;5;Cat_6;D
459432;Hombre;1;84;1;Abogado;0;1;3;Cat_6;A
464241;Mujer;1;89;0;Artista;1;3;2;Cat_6;C
467141;Hombre;1;50;1;Artista;1;1;3;Cat_6;A
466933;Mujer;1;52;0;Ingeniero;0;1;0;Cat_4;A
465035;Mujer;1;74;1;Abogado;12;3;2;Cat_6;C
461415;Hombre;0;48;1;Entertainment;0;1;3;Cat_6;A
461957;Hombre;1;47;1;Entertainment;1;2;4;Cat_6;C
465523;Mujer;1;45;1;Ingeniero;0;3;5;Cat_6;C
459631;Hombre;0;53;1;Ejecutivo;0;3;3;Cat_6;D
465279;Hombre;1;53;1;Personal de salud;0;3;4;Cat_6;A
463782;Mujer;0;29;1;Artista;8;1;1;Cat_6;A
463243;Hombre;0;19;0;Personal de salud;0;1;3;Cat_6;D
465489;Mujer;0;50;1;Ingeniero;1;1;5;Cat_6;A
467100;Mujer;0;42;1;Artista;0;1;1;Cat_2;B
460154;Hombre;0;29;1;Entertainment;8;1;4;Cat_6;C
459753;Hombre;1;40;1;Marketing;0;2;2;Cat_2;A
464030;Hombre;0;18;0;Entertainment;1;1;4;Cat_6;D
463220;Hombre;1;46;0;Ingeniero;0;2;3;Cat_6;B
465237;Hombre;1;68;1;Abogado;0;3;2;Cat_6;D
467564;Hombre;1;72;1;Artista;0;2;2;Cat_6;B
465113;Hombre;1;66;1;Abogado;1;3;2;Cat_4;C
459516;Mujer;0;63;1;Artista;0;2;2;Cat_6;C
465965;Mujer;1;41;0;Marketing;8;1;2;Cat_6;A
460907;Hombre;1;82;0;Abogado;1;3;3;Cat_6;A
467314;Hombre;1;43;0;Artista;0;2;2;Cat_6;C
459951;Hombre;1;53;1;Artista;0;1;1;Cat_6;A
467295;Hombre;0;29;0;Personal de salud;0;1;3;Cat_6;C
466212;Mujer;1;53;1;Artista;0;2;3;Cat_6;C
463533;Mujer;1;87;1;Artista;1;3;2;Cat_2;C
467890;Hombre;1;62;1;Entertainment;0;2;4;Cat_6;B
467541;Hombre;1;43;1;Artista;1;3;3;Cat_6;A
460183;Hombre;0;36;0;Entertainment;8;1;2;Cat_6;D
463634;Mujer;0;30;1;Doctor;0;1;3;Cat_6;A
463100;Mujer;0;37;0;Constructor;8;1;1;Cat_6;D
460550;Mujer;1;59;1;Artista;0;2;4;Cat_3;C
465867;Mujer;1;35;1;Artista;8;3;5;Cat_6;B
462964;Hombre;1;39;0;Artista;7;2;3;Cat_6;C
466685;Mujer;0;19;0;Personal de salud;0;1;5;Cat_6;D
460719;Mujer;1;75;1;Abogado;1;1;0;Cat_3;D
463005;Mujer;1;40;1;Constructor;10;2;2;Cat_4;B
466377;Hombre;1;62;1;Desconocida;8;2;2;Cat_6;C
464796;Hombre;1;43;0;Marketing;3;3;4;Cat_4;A
460682;Hombre;1;43;0;Artista;6;1;2;Cat_3;B
459744;Hombre;1;29;1;Artista;9;2;2;Cat_6;B
460084;Mujer;0;27;1;Personal de salud;1;1;2;Cat_6;D
461119;Mujer;0;23;0;Personal de salud;6;1;3;Cat_3;D
463441;Hombre;1;42;1;Artista;8;3;4;Cat_6;C
466971;Hombre;0;65;1;Ejecutivo;9;1;3;Cat_6;D
463208;Hombre;1;57;1;Ejecutivo;1;2;5;Cat_6;C
467877;Mujer;1;46;1;Artista;0;2;2;Cat_6;C
464471;Hombre;1;30;1;Doctor;0;1;3;Cat_6;D
467360;Hombre;1;51;1;Artista;0;2;4;Cat_6;B
461576;Hombre;1;39;1;Artista;10;1;2;Cat_4;C
461966;Mujer;0;41;1;Artista;1;1;1;Cat_6;C
463398;Hombre;0;29;0;Marketing;9;1;4;Cat_3;C
466096;Hombre;1;76;1;Abogado;0;1;2;Cat_4;B
464433;Hombre;0;33;1;Artista;0;1;0;Cat_2;A
461082;Hombre;0;23;0;Personal de salud;8;1;4;Cat_1;D
465942;Mujer;1;33;1;Marketing;8;3;2;Cat_6;D
464354;Mujer;0;43;1;Ingeniero;3;1;2;Cat_4;A
464252;Hombre;1;35;1;Artista;1;2;4;Cat_6;C
463463;Hombre;1;32;0;Doctor;0;1;2;Cat_6;A
465592;Hombre;1;65;1;Entertainment;1;1;1;Cat_6;B
462214;Hombre;1;49;0;Doctor;1;1;2;Cat_4;D
466707;Mujer;1;48;1;Constructor;1;1;4;Cat_6;B
459956;Mujer;1;39;1;Personal de salud;8;2;2;Cat_6;D
460847;Hombre;0;27;1;Artista;1;1;3;Cat_6;A
463222;Mujer;0;36;1;Personal de salud;2;1;0;Cat_6;A
462816;Hombre;1;76;0;Entertainment;0;1;1;Cat_6;D
461979;Hombre;1;35;1;Artista;9;2;2;Cat_6;C
467170;Hombre;1;35;1;Artista;8;1;4;Cat_7;A
462609;Mujer;1;48;0;Doctor;4;1;1;Cat_4;D
466332;Hombre;0;23;0;Personal de salud;0;1;3;Cat_2;D
459594;Mujer;1;42;1;Artista;5;1;1;Cat_6;A
464147;Hombre;1;41;1;Artista;0;3;3;Cat_6;C
463007;Hombre;1;29;0;Ejecutivo;0;3;3;Cat_6;D
464119;Hombre;1;36;1;Artista;0;2;2;Cat_6;C
463310;Hombre;1;60;1;Entertainment;0;1;2;Cat_3;A
465706;Mujer;1;46;1;Artista;1;2;3;Cat_6;C
459826;Mujer;0;31;0;Desconocida;0;1;1;Cat_7;C
466174;Mujer;0;20;0;Personal de salud;8;1;4;Cat_2;D
463596;Mujer;0;31;0;Personal de salud;0;1;4;Cat_6;C
465455;Hombre;0;26;0;Doctor;0;1;2;Cat_6;D
462867;Hombre;1;28;0;Artista;1;1;2;Cat_6;A
459140;Mujer;0;18;0;Personal de salud;7;1;6;Cat_6;D
464295;Mujer;0;30;0;Personal de salud;7;1;6;Cat_4;C
460067;Mujer;0;39;1;Entertainment;11;1;1;Cat_6;A
467222;Hombre;1;74;1;Entertainment;1;2;2;Cat_6;A
461482;Mujer;0;52;1;Artista;9;1;1;Cat_6;C
462514;Hombre;0;25;1;Personal de salud;0;1;2;Cat_4;D
459796;Hombre;1;66;1;Artista;0;2;3;Cat_6;C
463722;Hombre;1;55;1;Ejecutivo;9;3;2;Cat_6;C
462278;Hombre;0;31;1;Personal de salud;0;1;4;Cat_6;C
463799;Mujer;0;41;1;Artista;0;1;4;Cat_2;B
464259;Hombre;1;59;1;Artista;1;2;4;Cat_6;B
467159;Mujer;1;39;1;Constructor;8;3;2;Cat_6;D
460669;Hombre;0;48;1;Ejecutivo;0;1;2;Cat_1;B
462003;Hombre;1;79;0;Abogado;9;1;3;Cat_6;D
461216;Mujer;0;43;0;Desconocida;0;1;0;Cat_6;A
464298;Hombre;0;26;0;Doctor;1;1;1;Cat_6;A
465039;Mujer;1;88;0;Abogado;0;3;2;Cat_6;B
467973;Mujer;1;66;1;Ingeniero;0;2;3;Cat_6;A
467731;Hombre;1;56;1;Artista;0;2;4;Cat_6;C
461721;Hombre;0;26;1;Entertainment;7;1;5;Cat_5;D
463166;Mujer;0;41;1;Artista;1;1;1;Cat_4;A
465944;Mujer;1;36;0;Ingeniero;4;3;3;Cat_7;A
461061;Mujer;0;38;1;Ingeniero;3;1;1;Cat_2;B
463010;Hombre;1;81;0;Ejecutivo;0;1;1;Cat_6;D
464756;Mujer;0;25;0;Ingeniero;5;1;3;Cat_4;B
467366;Hombre;0;42;1;Artista;0;1;1;Cat_4;A
464006;Hombre;0;32;0;Personal de salud;0;1;5;Cat_6;B
461206;Hombre;0;28;1;Personal de salud;9;1;1;Cat_6;D
466216;Hombre;0;29;0;Entertainment;1;1;4;Cat_4;A
463690;Mujer;0;28;0;Personal de salud;7;1;4;Cat_6;D
465929;Hombre;0;26;1;Personal de salud;8;1;5;Cat_6;D
461736;Hombre;1;47;1;Entertainment;1;2;4;Cat_6;C
460402;Mujer;1;50;1;Doctor;1;1;2;Cat_7;A
467367;Hombre;1;70;1;Abogado;1;1;2;Cat_6;B
464770;Mujer;0;38;0;Ingeniero;0;1;1;Cat_4;A
464918;Hombre;0;39;0;Artista;1;1;1;Cat_4;D
461639;Hombre;1;60;1;Artista;0;2;2;Cat_6;A
464254;Hombre;1;63;1;Entertainment;0;2;3;Cat_6;C
462579;Mujer;1;68;0;Abogado;1;1;2;Cat_4;B
466976;Hombre;1;47;1;Artista;0;1;1;Cat_6;B
467079;Hombre;1;40;1;Artista;1;1;2;Cat_6;B
467724;Hombre;1;46;0;Artista;1;3;3;Cat_6;B
459792;Hombre;1;42;1;Artista;6;1;3;Cat_6;A
464789;Mujer;1;48;1;Artista;0;2;5;Cat_4;B
467143;Mujer;0;53;0;Abogado;1;1;3;Cat_6;D
464370;Hombre;1;65;1;Entertainment;0;2;2;Cat_6;B
459415;Hombre;0;26;0;Doctor;0;1;4;Cat_6;A
459387;Hombre;0;35;1;Doctor;0;1;1;Cat_6;D
467895;Mujer;0;27;1;Personal de salud;0;1;4;Cat_6;C
459838;Mujer;1;86;0;Abogado;0;3;2;Cat_6;C
463695;Mujer;0;30;1;Doctor;1;1;4;Cat_2;A
464512;Hombre;1;43;0;Ejecutivo;8;1;3;Cat_6;A
467419;Mujer;1;38;1;Artista;4;1;1;Cat_6;B
462511;Mujer;1;66;1;Abogado;1;3;2;Cat_6;C
464124;Mujer;1;74;1;Doctor;1;1;2;Cat_6;B
459638;Hombre;0;25;1;Personal de salud;0;1;0;Cat_6;D
466194;Hombre;1;89;0;Abogado;0;1;1;Cat_6;A
461807;Hombre;0;30;1;Doctor;10;1;4;Cat_6;D
460456;Hombre;1;33;0;Ejecutivo;0;3;5;Cat_3;D
462932;Mujer;1;37;1;Constructor;3;3;3;Cat_6;A
461297;Hombre;1;69;0;Abogado;0;3;2;Cat_6;C
464430;Mujer;1;51;1;Ingeniero;6;2;2;Cat_6;C
459416;Hombre;0;19;0;Artista;10;1;3;Cat_6;A
464743;Hombre;1;45;1;Entertainment;0;2;2;Cat_4;B
466276;Mujer;0;32;0;Doctor;0;1;5;Cat_4;D
467829;Mujer;0;22;0;Doctor;3;1;4;Cat_2;D
463813;Mujer;0;26;0;Ingeniero;1;1;6;Cat_6;A
461733;Mujer;1;43;1;Artista;0;3;3;Cat_6;B
466925;Hombre;0;19;0;Personal de salud;7;1;2;Cat_6;D
467846;Hombre;1;48;1;Artista;1;2;3;Cat_6;C
459596;Mujer;1;61;1;Doctor;1;2;2;Cat_6;B
460597;Mujer;0;20;0;Marketing;1;1;2;Cat_3;D
467788;Hombre;0;22;0;Personal de salud;0;1;4;Cat_6;D
467966;Mujer;0;31;1;Entertainment;9;1;3;Cat_7;D
464503;Hombre;0;25;1;Artista;9;1;3;Cat_6;A
460242;Hombre;1;41;1;Personal de salud;8;1;3;Cat_6;C
467014;Hombre;1;36;1;Ejecutivo;9;3;3;Cat_6;C
466637;Hombre;1;48;1;Artista;1;3;5;Cat_2;C
462553;Hombre;0;27;0;Artista;1;1;1;Cat_6;B
459287;Hombre;0;35;1;Abogado;1;1;1;Cat_4;D
464074;Mujer;1;39;1;Doctor;0;2;3;Cat_6;C
463734;Hombre;1;38;0;Ejecutivo;0;2;3;Cat_6;A
466575;Mujer;1;57;1;Artista;7;2;3;Cat_6;C
459193;Hombre;0;38;1;Artista;1;1;1;Cat_6;A
462143;Hombre;1;80;0;Artista;1;1;2;Cat_6;A
467700;Hombre;1;57;1;Entertainment;0;2;2;Cat_6;C
467140;Hombre;1;61;1;Entertainment;9;2;2;Cat_6;C
463356;Hombre;0;29;1;Personal de salud;5;1;4;Cat_2;D
466797;Mujer;0;23;0;Personal de salud;1;1;4;Cat_6;D
459234;Mujer;1;83;0;Abogado;1;1;1;Cat_6;D
460442;Hombre;1;37;1;Entertainment;0;2;3;Cat_6;B
463901;Hombre;1;35;0;Artista;0;1;6;Cat_4;C
465494;Hombre;1;41;1;Doctor;9;2;2;Cat_6;B
461552;Mujer;1;38;1;Artista;0;2;2;Cat_6;B
459239;Hombre;1;81;0;Entertainment;1;1;1;Cat_6;A
466379;Mujer;1;58;1;Constructor;2;1;1;Cat_6;C
464759;Mujer;0;38;0;Ingeniero;8;1;1;Cat_4;A
461994;Hombre;1;18;0;Doctor;10;1;2;Cat_6;D
461802;Hombre;0;37;1;Artista;1;1;4;Cat_6;B
462527;Hombre;1;43;0;Artista;4;2;2;Cat_6;C
461800;Mujer;0;36;1;Doctor;4;1;1;Cat_2;B
460933;Mujer;1;76;1;Abogado;0;3;2;Cat_6;A
