id_cliente;genero;casado;edad;graduado;profesion;experiencia_laboral;clasificacion_gasto;integrantes_familia;categoria_cliente;grupo_segmentacion
461771;Hombre;1;28;1;Doctor;8;2;2;Cat_6;D
461775;Mujer;1;82;0;Abogado;0;3;2;Cat_6;A
461778;Mujer;1;87;1;Abogado;0;3;2;Cat_6;A
461780;Mujer;0;69;1;Abogado;1;1;5;Cat_6;D
461782;Mujer;1;51;1;Artista;0;3;5;Cat_6;B
461784;Mujer;1;74;1;Abogado;1;1;1;Cat_6;B
461788;Mujer;1;79;1;Abogado;1;3;2;Cat_6;A
461791;Mujer;0;21;0;Abogado;9;1;1;Cat_6;D
461792;Mujer;0;20;0;Personal de salud;5;1;5;Cat_2;D
461800;Mujer;0;43;1;Doctor;3;1;1;Cat_2;A
461801;Mujer;0;25;0;Personal de salud;1;1;3;Cat_6;A
461802;Hombre;0;43;1;Artista;0;1;4;Cat_6;B
461804;Mujer;0;42;1;Artista;1;1;1;Cat_6;D
461807;Hombre;0;25;1;Doctor;10;1;4;Cat_6;A
461815;Hombre;1;59;1;Artista;0;1;1;Cat_3;A
461816;Mujer;0;49;1;Marketing;0;1;5;Cat_6;D
461821;Mujer;0;32;0;Doctor;1;1;4;Cat_6;A
461822;Hombre;1;36;1;Artista;8;3;2;Cat_6;A
461824;Hombre;1;45;1;Marketing;9;1;3;Cat_6;A
461832;Hombre;0;29;1;Personal de salud;0;1;3;Cat_6;A
461837;Hombre;1;37;1;Artista;0;1;2;Cat_6;C
461845;Mujer;1;48;1;Doctor;1;2;4;Cat_6;D
461846;Mujer;0;65;1;Artista;0;1;2;Cat_2;C
461848;Hombre;0;39;0;Marketing;1;1;2;Cat_6;A
461858;Hombre;0;25;0;Entertainment;1;1;7;Cat_4;A
461859;Mujer;1;49;0;Artista;5;1;5;Cat_6;D
461860;Mujer;1;77;1;Abogado;1;3;2;Cat_6;D
461862;Mujer;0;38;1;Artista;9;1;1;Cat_6;A
461864;Hombre;0;19;1;Marketing;0;1;6;Cat_4;D
461872;Mujer;1;76;1;Abogado;1;3;2;Cat_6;A
461873;Hombre;0;28;1;Doctor;0;1;4;Cat_6;A
461874;Hombre;1;51;1;Doctor;1;2;3;Cat_3;B
461882;Mujer;0;28;1;Doctor;0;1;5;Cat_7;D
461892;Mujer;0;42;1;Personal de salud;0;1;1;Cat_2;A
461896;Hombre;1;45;1;Artista;1;1;1;Cat_6;A
461898;Hombre;1;63;1;Ejecutivo;6;3;3;Cat_6;D
461899;Mujer;0;18;0;Doctor;0;1;6;Cat_6;A
461901;Hombre;0;26;1;Artista;7;1;4;Cat_6;D
461910;Hombre;1;31;1;Artista;0;2;2;Cat_2;D
461913;Hombre;0;43;1;Entertainment;5;1;4;Cat_2;B
461914;Mujer;1;60;1;Artista;7;1;0;Cat_6;A
461921;Mujer;0;36;1;Artista;0;1;1;Cat_6;A
461927;Hombre;0;32;0;Personal de salud;1;1;4;Cat_2;A
461928;Hombre;1;68;1;Abogado;0;1;1;;A
461929;Hombre;1;60;1;Entertainment;1;1;1;Cat_6;C
461930;Mujer;0;42;1;Artista;0;1;1;Cat_4;B
461931;Mujer;0;18;0;Personal de salud;6;1;5;;D
461936;Hombre;1;69;0;Abogado;0;3;2;Cat_6;D
461937;Mujer;0;42;1;Doctor;0;1;0;Cat_6;B
461941;Mujer;1;70;1;Artista;1;1;1;Cat_6;C
461943;Hombre;0;25;1;Personal de salud;1;1;3;Cat_6;C
461962;Hombre;1;56;1;Entertainment;1;2;3;Cat_6;A
461963;Mujer;0;40;1;Artista;9;1;1;Cat_6;D
461965;Hombre;0;23;0;Personal de salud;1;1;6;Cat_6;B
461967;Mujer;0;20;0;Marketing;3;1;4;Cat_7;D
461968;Mujer;0;39;1;Entertainment;2;1;1;Cat_6;D
461978;Mujer;0;19;0;Personal de salud;0;1;4;Cat_6;D
461985;Hombre;0;28;1;Entertainment;0;1;0;Cat_5;D
461988;Hombre;1;40;0;Ingeniero;1;2;2;Cat_6;C
461989;Mujer;0;60;1;Ingeniero;1;2;4;Cat_2;B
461993;Hombre;0;33;0;Personal de salud;3;1;4;Cat_6;D
461994;Hombre;1;20;0;Doctor;14;1;2;Cat_6;B
461996;Mujer;0;35;0;Artista;7;1;4;Cat_6;A
461999;Hombre;0;27;1;Doctor;0;1;5;Cat_6;B
462007;Mujer;1;42;1;Artista;1;2;2;Cat_6;D
462011;Hombre;1;30;0;Marketing;0;1;4;Cat_4;C
462013;Mujer;1;56;1;Ejecutivo;0;2;2;Cat_6;C
462015;Hombre;1;28;1;Entertainment;0;2;2;Cat_6;D
462016;Mujer;1;38;1;Artista;6;2;2;Cat_6;A
462017;Hombre;0;26;1;Entertainment;9;1;1;Cat_2;A
462027;Hombre;0;36;0;Ingeniero;0;1;1;Cat_6;B
462029;Hombre;0;56;0;Entertainment;0;1;1;Cat_6;A
462033;Hombre;0;26;1;Entertainment;0;1;1;Cat_6;D
462038;Hombre;0;28;1;Artista;4;1;4;Cat_6;C
462043;Hombre;0;32;0;Personal de salud;0;1;5;Cat_6;D
462044;Mujer;0;52;1;Artista;4;1;1;Cat_6;B
462048;Mujer;0;23;0;Personal de salud;0;1;4;Cat_6;D
462051;Hombre;0;23;0;Personal de salud;0;1;5;Cat_4;D
462052;Hombre;1;50;1;Artista;0;1;2;Cat_6;C
462053;Hombre;1;26;1;Artista;0;1;2;Cat_6;D
462058;Hombre;1;40;1;Entertainment;8;1;2;Cat_6;A
462060;Mujer;1;53;1;Artista;1;2;2;Cat_6;C
462064;Hombre;1;63;1;Artista;0;2;3;Cat_7;D
462068;Hombre;1;62;1;Ejecutivo;0;3;3;Cat_6;B
462075;Mujer;0;38;1;Artista;1;1;1;Cat_6;C
462078;Mujer;1;57;0;Artista;1;2;2;Cat_2;B
462080;Mujer;0;43;1;Artista;9;1;1;Cat_6;A
462081;Hombre;0;21;0;Marketing;1;1;3;Cat_4;B
462083;Hombre;0;22;0;Personal de salud;0;1;5;Cat_6;A
462084;Hombre;1;68;1;Artista;1;1;1;Cat_6;C
462085;Mujer;0;28;1;Personal de salud;0;1;1;Cat_6;D
462088;Hombre;1;33;1;Artista;0;2;2;Cat_6;A
462090;Mujer;0;38;1;Artista;8;1;1;Cat_6;C
462091;Hombre;0;23;0;Personal de salud;0;1;5;Cat_4;D
462094;Mujer;0;41;1;Personal de salud;0;1;1;Cat_6;A
462096;Mujer;0;41;1;Constructor;0;1;1;Cat_4;C
462102;Mujer;0;39;1;Doctor;4;1;1;Cat_6;A
462103;Mujer;1;49;0;Entertainment;9;3;2;Cat_6;A
462108;Mujer;1;33;1;Constructor;0;2;2;Cat_6;D
462109;Hombre;1;79;0;Abogado;0;1;1;Cat_6;D
462111;Hombre;1;38;1;Artista;6;2;4;Cat_6;A
462114;Hombre;0;21;0;Personal de salud;1;1;4;Cat_6;D
462116;Mujer;1;68;1;Doctor;0;2;2;Cat_6;B
462118;Hombre;0;31;1;Artista;0;1;3;Cat_6;B
462120;Hombre;1;46;0;Artista;1;1;3;Cat_3;C
462128;Hombre;1;35;1;Artista;9;2;2;Cat_6;D
462131;Mujer;0;42;1;Artista;8;1;3;Cat_2;C
462134;Hombre;1;87;0;Abogado;0;1;1;;A
462141;Mujer;0;38;1;Artista;8;1;1;Cat_6;A
462149;Mujer;1;88;0;Abogado;2;3;1;Cat_6;C
462151;Mujer;0;42;1;Artista;9;1;1;Cat_6;C
462163;Mujer;1;26;1;Artista;4;2;2;Cat_3;D
462168;Hombre;1;35;1;Ejecutivo;0;3;3;Cat_6;A
462171;Mujer;1;41;0;Ingeniero;3;3;2;Cat_6;C
462172;Hombre;1;37;1;Doctor;1;2;2;Cat_1;D
462174;Mujer;1;41;1;Ingeniero;8;2;4;Cat_4;B
462177;Hombre;0;35;0;Artista;6;1;5;Cat_2;B
462179;Mujer;0;33;1;Marketing;0;1;9;Cat_7;C
462180;Mujer;1;61;1;Ingeniero;2;2;4;Cat_2;A
462186;Mujer;0;19;0;Doctor;1;1;3;Cat_1;A
462187;Mujer;0;50;1;Artista;4;1;1;Cat_6;B
462188;Mujer;1;48;0;Ingeniero;0;2;4;Cat_4;C
462196;Hombre;1;57;0;Marketing;1;2;3;Cat_4;B
462197;Mujer;1;72;0;Ingeniero;1;2;3;Cat_4;A
462198;Mujer;0;39;0;Ingeniero;4;1;0;Cat_3;B
462200;Mujer;1;49;1;Doctor;0;1;3;Cat_4;A
462202;Mujer;0;41;1;Entertainment;0;1;4;Cat_4;A
462203;Hombre;1;65;0;Ejecutivo;2;3;7;Cat_4;A
462204;Mujer;0;22;0;Marketing;0;1;3;Cat_4;D
462205;Mujer;0;23;0;Personal de salud;0;1;4;Cat_4;C
462209;Mujer;1;41;0;Artista;0;1;1;Cat_4;B
462210;Mujer;1;42;1;Ingeniero;0;1;3;Cat_4;A
462211;Hombre;0;18;0;Personal de salud;0;1;3;Cat_4;D
462214;Hombre;1;49;0;Doctor;1;1;2;Cat_4;A
462216;Mujer;1;40;0;Doctor;0;1;2;Cat_4;A
462218;Hombre;1;50;0;Ejecutivo;1;2;5;Cat_4;D
462220;Mujer;0;19;0;Personal de salud;6;1;3;Cat_4;D
462222;Hombre;0;22;0;Personal de salud;0;1;6;Cat_4;D
462229;Hombre;0;23;0;Desconocida;1;1;8;Cat_4;B
462231;Hombre;0;27;1;Artista;4;1;6;Cat_4;A
462232;Hombre;1;55;0;Ejecutivo;0;3;8;Cat_4;B
462234;Hombre;1;32;0;Desconocida;1;2;6;Cat_4;B
462238;Hombre;1;57;0;Entertainment;0;1;2;Cat_3;B
462240;Hombre;1;80;0;Abogado;0;3;2;Cat_6;A
462243;Hombre;1;43;0;Ejecutivo;0;1;4;Cat_6;B
462246;Mujer;1;79;0;Abogado;1;3;2;Cat_6;A
462249;Hombre;0;25;0;Entertainment;1;1;3;Cat_6;A
462256;Mujer;1;58;1;Constructor;0;2;4;Cat_6;B
462257;Mujer;1;78;1;Abogado;0;3;2;Cat_6;A
462260;Hombre;1;76;1;Abogado;1;1;2;Cat_6;D
462262;Hombre;0;27;0;Personal de salud;1;1;3;;D
462274;Hombre;1;47;1;Artista;1;2;3;Cat_6;D
462275;Hombre;1;43;1;Artista;1;2;2;Cat_6;C
462278;Hombre;0;31;1;Personal de salud;1;1;4;Cat_6;A
462279;Hombre;0;27;0;Personal de salud;0;1;7;Cat_6;B
462280;Hombre;0;31;1;Personal de salud;0;1;4;Cat_6;A
462281;Hombre;1;46;1;Artista;1;1;2;Cat_6;D
462284;Hombre;1;48;1;Ejecutivo;1;2;4;Cat_6;C
462285;Hombre;1;51;1;Doctor;0;1;2;;C
462286;Hombre;1;57;0;Doctor;0;2;2;Cat_6;C
462290;Mujer;0;30;1;Doctor;0;1;1;Cat_6;B
462291;Mujer;0;37;1;Marketing;0;1;3;Cat_6;B
462297;Mujer;0;31;1;Artista;14;1;2;Cat_6;D
462300;Hombre;1;49;1;Artista;1;2;3;Cat_6;D
462304;Hombre;1;56;1;Artista;1;1;4;Cat_4;C
462306;Hombre;1;83;0;Abogado;8;3;2;Cat_6;B
462309;Hombre;0;32;1;Personal de salud;0;1;1;Cat_6;B
462310;Hombre;1;63;1;Artista;5;2;4;Cat_6;A
462323;Mujer;1;71;1;Doctor;1;2;2;Cat_6;A
462336;Hombre;1;50;0;Artista;0;1;4;Cat_6;B
462339;Hombre;0;31;1;Artista;4;1;5;Cat_6;A
462340;Hombre;1;60;0;Entertainment;0;2;6;Cat_6;A
462342;Mujer;1;71;1;Abogado;8;3;2;Cat_6;D
462345;Hombre;1;49;1;Doctor;0;2;6;Cat_4;B
462346;Hombre;1;74;1;Abogado;9;1;1;Cat_6;C
462349;Hombre;1;51;1;Artista;1;2;6;Cat_6;A
462355;Hombre;1;61;0;Entertainment;0;1;0;Cat_6;D
462356;Hombre;0;46;1;Ingeniero;0;1;3;Cat_6;B
462358;Hombre;1;39;0;Doctor;2;2;2;Cat_6;B
462365;Hombre;1;85;1;Abogado;1;3;2;Cat_6;C
462368;Mujer;1;31;1;Artista;1;2;2;Cat_6;A
462370;Hombre;1;39;1;Ejecutivo;4;3;3;Cat_6;B
462381;Mujer;1;48;0;Doctor;1;3;2;Cat_6;C
462382;Hombre;1;71;1;Abogado;0;3;2;Cat_6;B
462384;Mujer;0;31;1;Personal de salud;0;1;1;Cat_7;A
462386;Mujer;0;32;1;Personal de salud;0;1;5;Cat_6;A
462389;Mujer;1;55;0;Ingeniero;0;1;1;Cat_6;D
462395;Hombre;1;46;1;Artista;0;3;2;Cat_6;C
462396;Hombre;1;53;1;Doctor;0;2;2;Cat_6;B
462397;Hombre;1;50;1;Artista;0;2;4;Cat_6;C
462400;Hombre;0;45;1;Artista;1;1;1;Cat_6;D
462401;Hombre;1;33;0;Ejecutivo;1;2;2;Cat_4;C
462409;Mujer;1;29;0;Ingeniero;5;1;2;Cat_6;D
462411;Hombre;0;35;1;Artista;8;1;1;Cat_6;B
462415;Hombre;0;25;0;Doctor;1;1;1;Cat_6;D
462420;Hombre;0;26;1;Personal de salud;0;1;3;Cat_6;D
462421;Hombre;0;48;1;Artista;1;1;2;Cat_6;C
462423;Hombre;1;66;0;Abogado;0;3;3;Cat_6;A
462424;Mujer;1;38;0;Artista;0;1;3;Cat_6;C
462428;Hombre;1;65;1;Entertainment;2;2;3;Cat_6;C
462429;Hombre;1;87;0;Abogado;1;1;1;Cat_6;D
462445;Hombre;0;20;0;Personal de salud;1;1;3;Cat_6;D
462446;Hombre;0;19;0;Personal de salud;0;1;4;Cat_6;D
462447;Hombre;0;22;0;Personal de salud;9;1;4;Cat_6;D
462450;Hombre;0;18;0;Personal de salud;0;1;0;Cat_6;D
462451;Hombre;0;18;0;Marketing;1;1;9;Cat_6;D
462452;Hombre;0;19;0;Personal de salud;0;1;0;Cat_4;A
462454;Hombre;0;19;0;Personal de salud;1;1;3;Cat_2;D
462456;Hombre;0;22;0;Personal de salud;0;1;8;Cat_6;A
462457;Hombre;0;31;0;Personal de salud;4;1;4;Cat_6;D
462463;Hombre;1;63;0;Artista;0;2;2;Cat_6;A
462472;Hombre;0;43;1;Artista;1;1;1;Cat_6;C
462473;Hombre;0;73;0;Ingeniero;0;1;0;Cat_4;A
462485;Mujer;1;39;0;Ingeniero;0;1;2;Cat_6;A
462488;Hombre;0;31;1;Personal de salud;1;1;5;Cat_6;A
462491;Hombre;0;31;1;Artista;0;1;5;Cat_6;D
462492;Hombre;1;43;0;Artista;0;2;4;Cat_2;A
462496;Hombre;1;52;0;Artista;0;2;3;Cat_6;A
462498;Mujer;1;63;1;Doctor;0;2;3;Cat_6;C
462503;Hombre;1;51;1;Ejecutivo;1;3;4;Cat_6;C
462508;Hombre;1;35;1;Personal de salud;1;1;7;Cat_4;B
462512;Mujer;1;32;0;Entertainment;0;2;2;Cat_4;B
462517;Mujer;1;39;1;Constructor;9;3;4;Cat_6;C
462518;Mujer;0;25;0;Personal de salud;1;1;6;Cat_5;D
462519;Hombre;0;20;0;Personal de salud;0;1;5;Cat_4;D
462521;Mujer;0;33;0;Constructor;9;1;1;Cat_6;D
462522;Hombre;1;36;0;Ejecutivo;0;2;5;Cat_4;A
462524;Mujer;1;35;1;Doctor;0;1;2;Cat_6;B
462525;Mujer;1;42;1;Artista;1;2;2;Cat_6;D
462526;Mujer;1;52;1;Artista;2;2;5;Cat_6;C
462529;Mujer;1;42;1;Ingeniero;1;1;2;Cat_6;C
462531;Mujer;1;57;0;Constructor;0;3;2;Cat_6;A
462533;Mujer;0;30;1;Entertainment;1;1;3;Cat_6;A
462538;Mujer;1;73;1;Abogado;1;3;2;Cat_6;C
462541;Hombre;1;66;1;Ingeniero;3;3;2;Cat_6;D
462542;Mujer;1;62;1;Artista;9;2;5;Cat_2;B
462543;Mujer;1;36;1;Artista;4;1;1;Cat_3;C
462545;Hombre;0;33;0;Ingeniero;0;1;3;Cat_4;B
462554;Hombre;0;28;0;Personal de salud;0;1;8;Cat_4;A
462561;Mujer;1;48;1;Artista;3;2;2;Cat_6;C
462563;Mujer;1;53;1;Artista;1;2;2;Cat_6;D
462566;Mujer;1;27;0;Doctor;1;1;0;Cat_3;D
462577;Mujer;1;71;0;Marketing;0;3;2;Cat_4;B
462578;Hombre;1;35;1;Artista;9;2;2;Cat_4;A
462580;Mujer;0;41;1;Artista;0;1;1;Cat_4;A
462584;Mujer;1;39;0;Entertainment;0;1;4;Cat_4;A
462587;Mujer;1;79;0;Abogado;1;3;2;Cat_4;C
462589;Mujer;0;29;0;Ingeniero;9;1;8;Cat_4;A
462595;Mujer;0;33;1;Artista;7;1;7;Cat_4;A
462596;Mujer;0;31;0;Personal de salud;0;1;0;Cat_4;C
462600;Hombre;1;25;0;Ingeniero;4;2;3;Cat_4;D
462607;Mujer;0;43;0;Ingeniero;2;2;3;Cat_4;C
462609;Mujer;1;52;0;Doctor;4;1;1;Cat_4;C
462611;Hombre;1;41;0;Ejecutivo;0;3;7;Cat_4;D
462612;Mujer;1;27;0;Doctor;0;3;6;Cat_4;D
462613;Mujer;1;39;0;Ingeniero;1;2;5;Cat_4;C
462615;Hombre;0;32;0;Doctor;3;1;7;Cat_4;A
462617;Hombre;0;19;0;Personal de salud;1;1;5;Cat_4;A
462619;Hombre;0;58;0;Desconocida;1;3;0;Cat_4;C
462625;Hombre;0;30;1;Artista;1;1;3;Cat_4;A
462626;Mujer;0;31;1;Ingeniero;0;1;6;Cat_4;A
462632;Mujer;1;43;0;Ingeniero;0;2;4;Cat_4;A
462637;Mujer;1;63;0;Marketing;0;2;6;Cat_4;A
462643;Mujer;1;37;1;Ingeniero;0;2;3;Cat_4;B
462654;Hombre;1;37;0;Artista;0;2;6;Cat_4;A
462658;Mujer;1;31;1;Constructor;9;2;2;;B
462668;Mujer;0;38;1;Artista;4;1;1;Cat_6;A
462669;Mujer;1;41;1;Entertainment;0;3;6;Cat_6;C
462678;Mujer;1;45;1;Artista;3;2;3;Cat_6;B
462680;Hombre;1;35;1;Doctor;0;2;4;Cat_6;D
462683;Mujer;1;43;0;Ingeniero;1;1;5;Cat_1;A
462685;Mujer;0;33;0;Personal de salud;0;1;3;Cat_4;B
462687;Hombre;0;26;0;Constructor;14;1;3;Cat_3;D
462692;Mujer;1;39;0;Artista;0;2;2;Cat_6;A
462696;Hombre;1;49;0;Artista;1;3;2;Cat_6;A
462697;Hombre;0;47;0;Desconocida;0;2;2;Cat_6;A
462702;Hombre;1;53;0;Entertainment;1;2;4;Cat_4;B
462704;Hombre;1;52;1;Ejecutivo;5;3;5;Cat_6;A
462705;Mujer;1;66;0;Abogado;0;2;2;Cat_6;A
462716;Hombre;0;26;0;Entertainment;6;1;2;Cat_4;D
462720;Hombre;1;38;1;Marketing;0;1;5;Cat_6;A
462722;Mujer;0;25;0;Constructor;0;1;4;Cat_6;C
462723;Mujer;1;53;0;Artista;8;2;2;Cat_6;D
462727;Mujer;1;87;0;Abogado;0;3;2;Cat_6;C
462729;Hombre;0;28;0;Personal de salud;1;1;2;Cat_6;D
462731;Mujer;1;37;1;Artista;7;3;3;Cat_6;A
462732;Mujer;1;42;1;Artista;0;1;1;Cat_6;B
462735;Mujer;1;25;0;Artista;1;2;2;Cat_1;D
462736;Mujer;1;33;0;Ingeniero;6;1;3;Cat_6;D
462738;Mujer;0;33;1;Personal de salud;0;1;3;Cat_2;D
462739;Hombre;1;46;1;Artista;1;1;2;Cat_6;C
462743;Hombre;0;33;0;Personal de salud;2;1;4;Cat_3;A
462746;Hombre;0;26;0;Entertainment;1;1;3;Cat_6;A
462747;Hombre;0;32;0;Doctor;6;1;4;Cat_6;D
462752;Mujer;0;25;0;Personal de salud;0;1;1;Cat_6;A
462755;Mujer;0;18;0;Personal de salud;1;1;0;Cat_6;D
462756;Mujer;0;22;0;Ingeniero;0;1;4;Cat_6;D
462761;Hombre;0;19;0;Personal de salud;2;1;4;Cat_6;B
462762;Hombre;1;46;1;Artista;0;3;4;Cat_6;D
462767;Hombre;0;19;0;Personal de salud;4;1;4;Cat_6;A
462768;Hombre;1;45;1;Artista;0;2;3;Cat_6;C
462776;Mujer;1;52;1;Ingeniero;1;2;3;Cat_6;C
462785;Mujer;1;42;1;Ingeniero;0;2;5;Cat_3;C
462788;Hombre;1;47;0;Entertainment;1;2;3;Cat_3;B
462792;Hombre;1;45;0;Constructor;0;2;4;Cat_6;C
462799;Hombre;0;32;0;Personal de salud;0;1;0;Cat_5;A
462804;Hombre;1;41;0;Ejecutivo;5;3;3;Cat_4;D
462807;Mujer;0;28;1;Constructor;0;1;1;Cat_6;C
462810;Hombre;1;37;0;Ejecutivo;9;3;4;Cat_6;D
462814;Mujer;1;20;0;Ingeniero;8;2;2;Cat_5;A
462817;Mujer;1;73;1;Abogado;3;1;1;Cat_6;C
462819;Hombre;1;51;1;Artista;0;2;3;Cat_6;C
462823;Hombre;1;18;1;Ingeniero;0;2;4;Cat_6;D
462824;Hombre;1;42;0;Ingeniero;1;2;3;Cat_4;D
462826;Hombre;0;20;0;Personal de salud;1;1;3;Cat_3;B
462827;Mujer;0;23;0;Doctor;0;1;3;Cat_3;D
462834;Hombre;1;31;1;Constructor;2;1;2;Cat_1;B
462838;Mujer;1;33;1;Constructor;1;1;3;Cat_5;D
462841;Hombre;0;21;0;Personal de salud;9;1;6;Cat_6;A
462845;Hombre;1;51;1;Doctor;5;2;7;Cat_6;A
462849;Hombre;1;47;1;Artista;0;2;4;Cat_6;C
462850;Hombre;0;20;0;Personal de salud;0;1;4;Cat_6;D
462853;Hombre;0;21;0;Personal de salud;0;1;2;Cat_6;B
462854;Hombre;0;22;0;Personal de salud;1;1;3;Cat_6;D
462858;Mujer;0;32;1;Ingeniero;9;1;4;Cat_6;A
462861;Mujer;0;30;1;Personal de salud;8;1;1;Cat_6;D
462866;Hombre;1;61;1;Doctor;1;1;1;Cat_6;D
462868;Hombre;1;43;0;Entertainment;0;2;4;Cat_4;D
462869;Hombre;0;25;1;Doctor;8;1;1;Cat_6;A
462871;Hombre;1;46;0;Entertainment;0;2;3;Cat_6;D
462872;Mujer;1;53;0;Ingeniero;12;1;2;Cat_3;C
462874;Hombre;1;55;1;Doctor;0;3;2;Cat_6;B
462887;Mujer;1;42;0;Ingeniero;0;1;3;Cat_6;D
462890;Mujer;0;26;1;Marketing;11;1;1;Cat_6;D
462891;Hombre;0;29;0;Personal de salud;0;1;3;Cat_6;A
462894;Hombre;1;39;1;Artista;4;2;4;Cat_3;A
462900;Hombre;1;38;1;Artista;1;2;3;Cat_6;C
462903;Hombre;1;69;1;Entertainment;0;2;2;Cat_6;A
462905;Mujer;0;25;0;Artista;6;1;3;Cat_6;A
462914;Mujer;0;26;1;Artista;4;1;4;Cat_6;D
462920;Hombre;1;51;0;Ejecutivo;0;3;5;Cat_6;C
462923;Hombre;1;30;0;Constructor;8;2;2;Cat_6;C
462925;Mujer;1;28;0;Constructor;0;2;2;Cat_3;B
462927;Mujer;0;33;0;Constructor;8;1;2;Cat_6;D
462936;Mujer;0;41;1;Ingeniero;0;1;1;Cat_6;C
462941;Hombre;0;71;0;Abogado;0;1;2;Cat_6;D
462944;Hombre;1;42;1;Ejecutivo;5;3;3;Cat_6;C
462951;Hombre;1;71;1;Abogado;2;1;1;Cat_6;B
462956;Hombre;1;35;0;Artista;6;2;5;Cat_6;C
462958;Hombre;0;28;0;Marketing;0;1;5;Cat_6;D
462963;Hombre;1;31;1;Artista;1;2;2;Cat_3;A
462966;Hombre;1;43;1;Artista;2;2;3;Cat_6;A
462968;Mujer;1;77;0;Abogado;0;3;2;Cat_6;A
462971;Mujer;1;71;1;Ingeniero;0;1;1;Cat_6;B
462976;Mujer;1;47;1;Ingeniero;0;2;2;Cat_6;C
462981;Mujer;0;26;0;Constructor;9;1;1;Cat_6;D
462982;Hombre;1;40;0;Doctor;4;2;4;Cat_6;B
462983;Mujer;1;72;1;Abogado;0;3;2;Cat_6;B
462984;Mujer;1;73;1;Artista;1;3;2;Cat_6;D
462986;Hombre;0;26;1;Personal de salud;1;1;6;Cat_3;B
462992;Mujer;1;57;1;Ingeniero;0;3;3;Cat_3;C
462993;Hombre;1;30;0;Artista;0;2;3;Cat_6;C
462994;Mujer;1;36;0;Artista;0;2;3;Cat_6;A
462998;Hombre;1;52;0;Entertainment;10;2;4;Cat_6;B
463003;Hombre;1;42;1;Artista;3;2;2;Cat_6;A
463012;Hombre;1;52;0;Ingeniero;0;1;1;Cat_6;C
463020;Hombre;1;28;1;Artista;0;2;3;Cat_1;B
463023;Mujer;1;43;0;Constructor;7;1;1;Cat_6;B
463024;Hombre;0;43;1;Artista;0;1;1;Cat_6;C
463028;Hombre;0;25;0;Doctor;0;1;4;Cat_6;D
463030;Hombre;1;52;1;Ejecutivo;1;3;3;Cat_6;A
463034;Mujer;0;28;1;Constructor;9;1;1;Cat_6;D
463037;Hombre;1;56;1;Entertainment;0;2;4;Cat_6;A
463039;Hombre;1;38;0;Ejecutivo;12;3;7;Cat_6;A
463040;Hombre;1;83;0;Abogado;1;3;2;Cat_6;C
463044;Hombre;1;82;1;Abogado;0;3;2;Cat_6;B
463047;Hombre;1;32;1;Constructor;8;1;0;Cat_6;D
463051;Mujer;0;35;1;Constructor;12;1;1;Cat_6;C
463052;Hombre;1;40;1;Marketing;0;1;2;Cat_6;B
463058;Mujer;0;25;1;Constructor;13;1;1;;B
463062;Mujer;1;39;1;Artista;0;2;3;Cat_6;D
463069;Hombre;0;25;1;Artista;7;1;1;Cat_6;C
463075;Hombre;1;52;1;Artista;0;1;4;Cat_6;B
463080;Hombre;0;33;0;Artista;0;1;4;Cat_5;B
463083;Hombre;0;28;1;Artista;6;1;3;Cat_6;A
463085;Mujer;0;43;1;Artista;0;1;1;Cat_6;C
463086;Hombre;0;30;1;Artista;8;1;0;Cat_5;C
463088;Mujer;1;84;1;Abogado;1;3;2;Cat_6;A
463089;Hombre;1;48;1;Ejecutivo;6;3;4;Cat_6;C
463090;Mujer;1;55;0;Ingeniero;3;2;2;Cat_6;D
463091;Mujer;1;37;1;Constructor;8;1;1;Cat_6;A
463094;Hombre;1;38;1;Ingeniero;11;2;3;Cat_6;A
463096;Mujer;0;28;1;Doctor;0;1;3;Cat_6;A
463099;Hombre;1;86;1;Abogado;0;1;1;Cat_6;C
463100;Mujer;0;35;0;Constructor;9;1;1;Cat_6;D
463102;Hombre;0;35;0;Entertainment;0;1;2;Cat_6;A
463104;Mujer;1;46;0;Abogado;0;1;1;Cat_6;A
463106;Mujer;1;79;1;Abogado;0;1;1;Cat_6;C
463108;Hombre;1;63;1;Abogado;5;3;2;Cat_6;B
463118;Mujer;1;50;1;Doctor;0;3;3;Cat_6;D
463120;Mujer;0;35;1;Entertainment;0;1;1;Cat_6;A
463129;Hombre;1;65;0;Doctor;0;1;1;Cat_6;A
463133;Hombre;1;50;0;Artista;0;2;4;Cat_6;C
463138;Mujer;0;27;0;Constructor;0;1;0;Cat_3;A
463144;Hombre;1;45;1;Ejecutivo;0;3;3;Cat_6;D
463145;Mujer;0;36;1;Constructor;0;1;4;Cat_6;A
463146;Hombre;1;43;0;Entertainment;11;2;2;Cat_6;B
463148;Hombre;1;62;1;Marketing;1;3;5;Cat_6;B
463149;Hombre;1;57;1;Artista;2;2;2;Cat_6;A
463150;Hombre;0;51;0;Marketing;9;1;1;Cat_6;A
463151;Hombre;1;59;1;Artista;0;1;1;Cat_3;A
463154;Mujer;1;27;0;Artista;0;1;4;Cat_6;C
463156;Mujer;1;83;0;Abogado;0;3;2;Cat_6;B
463157;Hombre;1;50;1;Entertainment;6;1;3;Cat_6;A
463158;Hombre;1;75;1;Ejecutivo;1;3;3;Cat_6;D
463163;Hombre;0;28;0;Ejecutivo;2;1;2;Cat_3;C
